"ID","Predict"
"3114","Internet Tax Freedom Act - Requires the Secretaries of the Treasury. Commerce. or State. in consultation with appropriate committees of the Congress. consumer and business groups. states and political subdivisions to: (1) assess. assess. or attempt to collect any tax or fee directly or indirectly on: (1) the Internet or interactive computer services; or (2) the use of the Internet or interactive computer services; and (2) jointly submit appropriate policy recommendations concerning U.S. domestic and foreign policies toward taxation of the Internet or interactive computer services; and (2) jointly submit appropriate policy recommendations concerning U.S."
"3115","Rural Infrastructure Financing Improvement Act of 1997 - Amends Federal criminal code to authorize the Secretary of Transportation to provide direct loans and loan guarantees to State and local governments. government sponsored governments and corporations. and railroad carriers. Authorizes the Secretary of Transportation to provide direct loans and loan guarantees to State and local governments. government sponsored governments and corporations. and railroad carriers. Authorizes the Secretary of Transportation to provide direct loans and loan guarantees to State and local governments. government sponsored governments and corporations. and railroad carriers. Authorizes the Secretary of Transportation to provide direct loans and loan guarantees."
"3116","Preparing Teachers for Digital Age Learners Act of 2008 - Amends the Higher Education Act of 1965 to authorize the Secretary of Education to award grants to. or enter into contracts or cooperative agreements with. eligible consortia to pay the Federal share of the costs of projects to: (1) improve student learning. assessment. and learning tools to: (1) improve student learning. assessment. and learning management; and (2) strengthen and develop partnerships among stakeholders in teacher preparation to transform teacher education and ensure technology rich learning environments throughout a teacher candidate's pre-service preparation of teacher education and ensure technology rich learning environments throughout a"
"3117","District of Columbia and United States Territories Circulating Quarter Dollar Program Act - Amends the Federal criminal code to require the Secretary of the Interior to: (1) design on the reverse side selected in accordance with the District of Columbia and the territories. Requires the Secretary to select a design for quarter dollar issued during 2009 to be emblematic of the District of Columbia and the territories. Requires the Secretary to select a design for quarter dollar issued during 2009 to be emblematic of the District of Columbia and the territories. Requires the Secretary of Columbia and each of the Territo"
"3118","Federal Sense and Cost Effectiveness Act of 2011 - Amends the Robert T. Stafford Disaster Relief and Emergency Assistance Act to authorize the President to permit the construction or maintenance on the property of: (1) a LEvee that is federally constructed and nonpermanent LEvee; and (2) a permanent LEvee that is federally constructed and nonpermanent LEvee; and (2) the owners of which is federally constructed as a permanent LEvee; and (2) the owners of which is federally constructed and nonpermanent LEvee; and (2) allow the construction or maintenance"
"3119","National Task Force on Violence against Women's Act - Directs the Attorney General to establish a uniform Federal. State. and local law enforcement strategy aimed At protecting women against violent crime. punishing persons who commit such crimes. and enhancing the rights of victims of such crimes; (2) evaluating the adequacy of sentencing. incarceration. and release of violent offenders against women; and (3) evaluate the adequacy of sentencing. incarceration. and release of violent offenders against women against violent crime. punishing persons who commit such crimes. and"
"3120","Success to Success: Gang Prevention through Community Partnerships Act - Authorizes the Secretary of Education to award grants to community colleges to enter into and maintain partnerships with juvenile Detention centers and secure juvenile justice residential facilities to provide assistance. services. and education to eligible individuals who reenter the community and pursue. in accordance with the requirements of the Act. Authorizes the Secretary of Education to award grants to community colleges to enter into and maintain partnerships with juvenile Detention centers and secure juvenile justice residential facilities to provide assistance. services. and education to eligible individuals who reenter the community; (2) provide counseling and"
"3121","Small Business Emancipation Act of 1996 - Amends the Fair Labor Standards Act of 1938 to provide compensatory time of each hour of employment for which overtime compensation are made to reward an employee or group of employees for Meeting or exceeding the productivity. quality. efficiency. or sales goals as specified in a gainsharing. incentive bonus. commission. or performance contingent bonus plan. Requires an employer to provide compensatory time of each hour of employment for which overtime compensation are required by the employer and representative of such employees; or (2) the performance of the work. Requires employees for Meeting or exceeding the"
"3122","21st Century Veterans Equitable Treatment Act - Directs the Secretary of Veterans Affairs to establish by regulation a maximum specialist referral period. Directs the Secretary of Veterans Affairs to establish by regulation a maximum specialist referral period. Requires the Secretary to provide for such care or transportation from a private source. Directs the Secretary to reimburse the provider of such care or services for the reasonable value of such care or services. Directs the Secretary to reimburse the provider of such care or services for the reasonable value of such care or services for the reasonable value of such care or services. Directs the Secretary of Veterans"
"3123","Mortgage to Work Reform Act of 2015 This bill authorizes the Secretary of Housing and Urban Development (HUD) to enter into or extend any Moving to Work agreement for any public housing agency for participation in the demonstration established under the Departments of Veterans Affairs and Housing and Urban Development. and Independent Agencies Appropriations Act. 1996. Requires the Secretary of Housing and Urban Development to not enter into or extend any Moving to Work agreement for any public housing agency for participation in the demonstration established under the Departments of Veterans Affairs and Housing and Urban Development to Work Reform Act of 2015 This bill authorizes the Secretary of Housing"
"3124","Reward Innovation in America Act - Establishes the Department of Commerce a National Innovation Prizes Board to: (1) establish the rules of the competitions and the criteria for winning innovation prizes for each competition; (2) establish the rules of the competitions and the criteria for winning innovation prizes for each competition; and (3) determine the amount of the innovation prize for each competition. Requires the Secretary to establish and publish the winners of the competitions. Requires the Secretary to establish and publish the winners of the competitions. Requires the Secretary to establish and publish in the Federal Register"
"3125","Screens' Health Care Plan Protection Act of 2015 This bill amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to study and request input on the effects of socioeconomic status and dual-eligible populations on the Medicare Advantage STARS rating system before reforming such system with the input of stakeholders; and (2) pending the results of such studies and input. to provide for a temporary delay in authority of the Centers for Medicare & Medicaid Services (CMS) to terminate Medicare Advantage Plan Protection Act of 2015 This bill amend"
"3126","Authorizes the Secretary of the Navy to transfer to the Government of the Dominican Republic the medium auxiliary floating dry dock AFDM2. Directs the Secretary of the Navy to transfer to the Government of the Dominican Republic the medium auxiliary floating dry dock AFDM2. Directs the Secretary of the Navy to transfer to the Government of the Dominican Republic the medium auxiliary floating dry dock AFDM2. Requires the transfers shall be on a sales basis under the Arms Export Control Act to transfer to the Government of the Dominican Republic. Authorizes the Secretary of the Navy to transfer to"
"3127","Volteer Firefighter and EMS Support Act of 2008 - Amends the Federal Fire Prevention and Control Act of 1974 to direct the Secretary of Homeland Security to establish a program to provide funds to a state or local government. non-profit firefighter association. or governmental or nongovernmental emergency medical services organization. Requires the Secretary to establish a program to provide funds to a state or local government. non-profit firefighter association. or governmental or nongovernmental emergency medical services organization to provide approved benefits or incentives for firefighter association. or governmental or non"
"3128","Roosevelt Lake Recreation Area Fee Act - Authorizes the Secretary of Agriculture to establish and collect recreation use fees for the use or provision of recreation sites within the recreation area. Authorizes the Secretary of Agriculture to establish and collect recreation use fees for the use or provision of recreation sites within the recreation area. whether singly or in any combination. of drinking water. wayside exhibits. toilet facilities. general purpose roads. overlook sites. or general information. Authorizes the Secretary of Agriculture to establish or collect a fee from any officer or employee of the federal government or local government or local government authorized by the Secretary to"
"3129","Preventing Illegal Radio Abuse Through Enforcement Act or thePIRATE Act - Amends the Communications Act of 1934 to require any person who Willfully and knowingly violates this Act or any rule. regulation. restriction. or condition made or imposed by any international radio or wire communications treaty or convention. or regulations annexed thereto to which the United States is or may hereafter become party. Requires any person who Willfully and knowingly violates this Act or any rule. regulation. restriction. or condition made or imposed by any international radio or wire communications treaty"
"3130",""
"3131","Amends the Atomic Energy Act of 1954 to direct the Nuclear Regulatory Commission to assume the nuclear safety regulatory and enforcement responsibilities of the Department under the Atomic Energy Act of 1954 to assume the nuclear safety regulatory and enforcement responsibilities of the Department under the Atomic Energy Act of 1954. Requires the Nuclear Regulatory Commission to regulate. through licensing. certification. or other appropriate means. the Department. Requires the Nuclear Regulatory Commission to regulate. through licensing. certification. or other appropriate means. the Department's contractors. Directs the Nuclear Regulatory Commission to assume the nuclear safety regulatory and"
"3132","Tapox Relief and Fulfilling Our Obligation to Patriotic Soldiers Act of 2007 - Amends the Internal Revenue Code to prohibit the Secretary of Defense to require the continued payment to the member of any bonus as an officer. extended an active service commitment as an officer. enlistment. or extend an enlistment as an enlistment. retention. incentive. or other bonus paid by the Secretary concerned to a member of the Armed Forces of the United States in exchange for the agreement of the member to accept a commission as an officer. reenlistment."
"3133","Establishes the Board of Asquiry enter into the September 11. 2001. Terrorist Attacks. Requires the Board to conduct a thorough study of matters relating to the September 11. 2001. terrorist attacks on the World Trade Centers in New York and the Pentagon. and the hijackings which proceeded the attacks. Requires the Board to submit to Congress a report on the Work of the Board. Requires the Board to submit to Congress a report on the Work of the Board. Requires the Board to submit to Congress a report on the work"
"3134","GST Processing Improvement Act - Amends Federal criminal code to authorize the Secretary of Veterans Affairs (VA) to pay to any educational institution. or to the sponsor of a program of apprenticeship. furnishing education or training under either this chapter or chapter 31. 34. or 35 of this title. a reporting fee which shall be in lieu of any other compensation or reimbursement for reports or certifications which such educational institution or joint apprenticeship training committee shall be computed for each calendar year by multiplying $16 by the number of eligible veterans or eligible persons whose educational assistance checks are directed to such educational institution or joint apprenticeship training committee"
"3135","Skills Connection Act - Directs the Secretary of Labor to establish a publicly available. easily navigable. and searchable database for purposes of enabling programs that lead to such a credential to receive priority under a covered provision. Requires the Secretary to: (1) list the credential in the registry if the credential is required by Federal or State law for an occupation. Requires the Secretary to: (1) list the credential in the registry if the credential is required by Federal or State law for an occupation (such as a credential"
"3136","Santa Cruz Valley National Heritage Area Act - Establishes the Santa Cruz Valley National Heritage Area to include the portions of the counties of Santa Cruz Valley National Heritage Area."
"3137","Protective Security Advisor Act of 2007 - Amends the Homeland Security Act of 2002 to direct the Secretary of Homeland Security (DHS) within the Protective Security Coordination Division of the Office of Infrastructure Protection. Requires the Secretary to develop a plan for the assignment and distribution of protective security advisors that takes into account baseline requirements and anticipated growth after the date of enactment of this Act. Requires the Secretary to develop a plan for the assignment and distribution of protective security advisors that takes into account baseline requirements and anticipated growth after the date of enactment of this Act"
"3138","Medicare Home Incfusion Site of Care Act of 2014 - Amends title XVIII (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to establish such standards after taking into account the standards commonly used for home infusion therapy by Medicare Advantage plans and in the private sector and after consultation with all interested stakeholders. Requires the Secretary of Health and Human Services to establish such standards after taking into account the standards commonly used for home infusion therapy by Medicare Advantage plans and the private sector and after consulting with the provision of covered infusion therapy. Require"
"3139","Wi-Fi Innovation Act - Directs the Federal Communications Commission to issue a public notice seeking comment on proposals for: (1) interference-mitigation techniques and technologies. and potential rechannelization that would accommodate both incumbent licensees. including Dedicated Short Range Communications Services Licensees. and widespread commercialunlicensed operations. Requires the Commission to issue a public notice seeking comment on proposals for: (1) interference-mitigation techniques and technologies. and potential rechannelization that would accommodate both incumbent licensees. including Dedicated Short Range Communications Services"
"3140","Climate Resiliency. Security. and Source Water Protection Act - Amends the Safe Drinking Water Act to require the Administrator of the Environmental Protection Act to provide guidance to community water systems for the preparation of vulnerability assessments. Requires the Administrator to provide guidance to community water systems for the preparation of vulnerability assessments. Requires the Administrator to provide guidance to community water systems for the preparation of vulnerability assessments. Requires the Administrator to provide guidance to community water systems for the preparation of vulnerability assessments. Requires the Administrator of the Climate Resiliency. Security. and Source Water Protection Act."
"3141","Civil Rights Commission Act of 1998 - Amends the Civil Rights Commission Act of 1983 to revise the Civil Rights Commission Act of 1983 to revise the Civil Rights Commission Act of 1983 to require the Commission to review the performance of the staff director. Requires the Commission to review and submit a report regarding the enforcement of the Americans with Disabilities Act of 1990. Requires the Commission to review and submit a report regarding the enforcement of the Americans with Disabilities Act of 1990. Requires the Commission to review the Policies and practices of public schools to establish a management"
"3142","Spending Reduction Act - Directs the head of each executive agency to submit to the President and Congress a report on the implementation of recommendations made by the following reports of the Government Accountability Office report to Congress titled: (1) the March 2011 Government Accountability Office report to Congress titled “Opportunities to Reduce Potential Duplication in Government Programs. Save Tax Dollars. and Enhance revenue. Requires the head of each executive agency to submit to Congress a report on the implementation of recommendations made by the following reports on which the head of the executive agency"
"3143","Aviation Safety Enhancement Act of 2008 - Establishes the Federal Aviation Safety Whistleblower Investigation Office (FAA) to establish the Aviation Safety Whistleblower Investigation Office. Requires the Director of the Office to be appointed by the Secretary of Transportation to: (1) receive complaints and information submitted by employees of persons holding certificates issued under title 14. code of Federal Regulations. and employees of the Agency or any other provision of Federal law relating to aviation safety. Requires the Director to: (1) receive complaints and information submitted by employees of the Agency or any other provision of Federal law"
"3144","Public Safety Officer Medal of Valor Act of 1998 - Establishes a permanent Medal of Valor Review Board. for extraordinary Vaslor above and beyond the call of duty. Requires each member of the House of Representatives."
"3145","Antiboycott Act - Directs the Secretary of Commerce to issue regulations prohibiting any U.S. firms that have commercial ties with Israel. are an impiment to investment. trade. economic development. and peace in the Middle East and North Africa; (2) require U.S. person engaged in the export of goods or technology or other information to refuse to takes action. including furnishing information or entering into or implementing agreements. Requires the policy of the United States. Requires the policy of the United States to oppose restrictive trade practices or boycotts"
"3146","Workers' Political Rights Act - Amends the Federal Election Campaign Act of 1971 to require the Federal Election Campaign Act of 1971 to require the labor organization (DOD) to require the labor organization's bargaining unit or units (and to new employees within 30 days after commencement of their employment) written notification presented in a manner to inform any such employee: (1) that an employee cannot be obligated to pay. through union dues or any other mandatory payment to a labor organization. Amends the Federal Election Campaign Act of 1971 to require membership or payment of dues or other fees to a"
"3147","National Benefits Termination Act of 2001 - Amends the Personal Responsibility and Work Opportunity Reconciliation Act of 1996 to require the Attorney General to provide an opportunity for a hearing on the record with respect to the matter. Authorizes the Attorney General to provide an opportunity for a hearing on the record with respect to the matter. Authorizes the Attorney General to provide an opportunity for a hearing on the record with respect to the matter. Authorizes the Attorney General to provide an opportunity for a hearing on the record with respect to the Federal Government. present evidence. cross- examination witnesses."
"3148","Telephones Trust Act of 1998 - Amends the Communications Act of 1934 to require the contributions of providers of interstate telecommunications services to support the provision of universal telecommunications services by dedicating to such support the revenues of telephone excise taxes already in effect on the date of enactment of this Act. Amends the Communications Act of 1934 to require the Secretary ofcommunications."
"3149","Internet Freedom Preservation Act - Amends the Communications Act of 1934 to require a broadband service provider to: (1) prohibit any aggrieved person to file a complaint with the Commission concerning any violation of the Internet freedom Preservation Act to require a subscriber. as a condition on the purchase of any broadband service provider."
"3150","Great Lakes Water Protection Act - Amends the Federal Water Pollution Control Act to direct the Administrator of the Environmental Protection (FEMA) to establish procedures to ensure that permits issued under the Federal Water Pollution Control Act to prohibit a publicly owned treatment works to bypass any portion of a treatment facility at the treatment works if the diversion results in a discharge into the Great Lakes unless: (1) the bypass isunavoidable to prevent loss of life. personal injury. or severe property damage; (2) there is not a feasible alternative to the bypass."
"3151","Caregiver Assistance and Resource Enhancement Act - Amends the Federal criminal code to direct the Secretary of Veterans Affairs to develop and carry out a program for caregivers and family caregivers for caregivers and family caregivers. Requires the Secretary of Veterans Affairs to develop and carry out a program for caregivers and family caregivers. Requires the Secretary to develop and carry out a program for caregivers and family caregivers for caregivers and family caregivers. Requires the Secretary to develop and carry out a program for caregivers and family caregivers. Require"
"3152","Per Jet Reassurances Enabling Direct Improvements for Conservation. Tenants. and Species Act of 2018 or thePREDICTS Act of 2018 This bill amends the Endangered Species Act of 1973 to authorize the Secretary of Health and Human Services (HHS) to revise provisions of the Endangered Species Act of 1973 to authorize the Secretary of Health and Human Services (HHS) to: (1) authorize the Secretary of Health and Human Services (HHS) to: (1) authorize the Secretary of Health and Human Services (Sec. 2) Amends the Endange"
"3153","Electronic Commerce Enhancement Act of 2000 - Directs the Director of the National Institute of Standards and Technology (NIA) to establish an Advisory Panel to report on the challenges facing Small and medium-sized manufacturers and other businesses in integrating and utilizing electronic commerce technologies and business practices. Requires the Director of the National Institute of Standards and Technology's Manufacturing Extension Partnership program to assist small and medium-sized manufacturers and other businesses to integrate and utilize electronic commerce technologies and business practices. Requires the Director of the National Institute of Standards and Technology's Manufacturing Extension Partnership program to assist small and"
"3154","Mining Claim Maintenance Act of 2001 - Directs the Secretary of the Interior to pay to the Secretary of the Interior. on or before August 31 of each year. a claim maintenance fee of $100 per claim. Requires the claim maintenance fee to be paid before the commencement of the assessment work requirement contained in the general mining laws and the related filing requirements contained in the general mining laws and the related filing requirements contained in the general mining laws and the related filing requirements contained in the general mining laws and the related filing requirements contained in the general mining laws for which a claimant who certifies in writing to"
"3155","Federal Employee Short-Term Disability Insurance Act of 2011 - Amends the Federal criminal code to provide voluntary insurance to federal employees for protection against the loss of pay resulting from: (1) short-term injury or disability; (2) short-term leave taken for the purpose of caring for a parent. Requires the Director to establish and administer a program to make insurance coverage available under this Act. Requires the Director to establish and administer a program to make insurance coverage available under this Act."
"3156","Racar Chavez National Historical Park Act - Establishes in the States a unit of the National Park System to be known as the Cesar Chavez National Historical Park. Requires the Secretary to acquire land and interests in land that are within the boundary of the historical park by donation. purchase with donated or appropriated funds. or exchange. Requires the Secretary to acquire land and interests in land that are within the boundary of the historical park. Requires the Secretary to acquire land and interests in land that are within the boundary of the historical park. Requires the Secretary"
"3157","Directs the Secretary of Education to pay to Fort Lewis College in the State of Colorado to waive tuition charges for Indian students who are not residents of the State of Colorado to waive tuition charges for Indian students who are not residents of the State of Colorado to waive tuition charges for Indian students who are not residents of the State of Colorado to waive tuition charges for Indian students who are not residents of the State of Colorado to waive tuition charges for Indian students who are not residents of the State of Colorado to waive tuition charges for Indian students who are not residents of the State of Colorado to Fort Lewis College for the State of Colorado to waive tuition charges for"
"3158","Positive Train Control Safety Act - Amends the Federal criminal code to extend the implementation deadline. in 1-year increments. upon application. if the Secretary determines that: (1) full implementation Will likely be infeasible due to circumstances beyond the control of the applicant. including funding availability. spectrum acquisition. resource and technology availability. and interoperability standards; and (2) the applicant has demonstrated good faith in its positive train control implementation; and (3) the risk of operational failure to the affected service areas and the applicant. Requires each Class II railroad carrier. and each entity providing regularly scheduled intercity"
"3159","Rebuilding Equity Act of 2013 - Establishes the Federal National Mortgage Association and the Federal Home Loan Mortgage Corporation (FBA) to pay $1.000 toward the closing costs associated with applying for and receiving the refinancing when the borrower agrees to refinance into a fully amortizing loan with a term of not longer than 20 years. Requires the Secretary of the Senate and the Committee on Financial Services of the Senate and the Committee on Banking. Housing. and Urban Affairs of the Senate and the Committee on Financial Services of the Senate and the Committee on Banking. Housing. and Urban Affairs of the"
"3160","Protecting Pregnant Women and Children From Perchlorate Act of 2011 - Requires the Administrator of the Environmental Protection Agency (EPA) to establish a health advisory for perchlorate as the primary ingredient of solid rocket propellant; and (2) waste from the manufacture and improper disposal of chemicals containing perchlorate in drinking water that: (1) is fully protective of. and considers. the body weight and exposure patterns of pregnant women. infants. and children; (2) require the Administrator of the Environmental Protection Agency (EPA) to establish a national primary drinking water regulation for perchlor"
"3161","National Childhood Brain Tumor Prevention Network Act of 2008 - Amends the Public Health Service Act to establish. administer. and coordinate a National Childhood Brain Tumor Prevention Network to establish. administer. and coordinate a National Childhood Brain Tumor Prevention Network to establish. administer. and coordinate a National Childhood Brain Tumor Prevention Network to establish. administer. and coordinate a National Childhood Brain Tumor Prevention Network to establish. administer. and coordinate a National Childhood Brain Tumor Prevention Network to establish. administer. and coordinate a National Childhood Brain Tumor Prevention Network Act of 2008 - Amends the Public Health"
"3162","Rural Broadband Access Enhancement Act - Amends the Rural Electrification Act of 1936 to require the Secretary of Health and Human Services to conduct outreach to inform the population of areas in which there is no or limited broadband service of the program carried out under the Rural Electrification Act of 1936 to require the Secretary of Health and Human Services to conduct outreach design to inform the population of areas in which there is no or limited broadband service to an eligible rural community in which there is no or limited broadband service. Amends the Rural Electrification Act - Amends the Rural Electrification"
"3163","Securities Clearance Family Review Act - Amends Federal criminal code to prohibit an agency. agency. or other establishment within the White House or the Executive Office of the President. Requires an office. agency. or other establishment within the White House or the Executive Office of the President. Requires the President to submit a review to determine whether the applicable relative has any ongoing and substantial commercial relationships with state-owned or privately owned foreign enterprises or financial institutions and. if the relative is ineligible for access in a foreign financial interests (such as stocks. property. financial investments. bank accounts"
"3164","Cape Fox Corporation for the Native Village of Saxman. Alaska. organized pursuant to the Alaska Native Claims Settlement Act to direct the Secretary of the Interior to convey. the approximately 99 acres of thesurface estate of Tongass National Forest land located outside the exterior selection boundary of Cape Fox. Requires the Secretary to convey. the approximately 99 acres of thesurface estate of Tongass National Forest land located outside the exterior selection boundary of Cape Fox. Requires the Secretary to convey. the approximately 99 acres of thesurface estate of Tongass National Forest land located outside the exterior selection boundary of Cape"
"3165","Jefferson National Expansion Memorial Trust SEC - Authorizes the Secretary of the Interior to: (1) enter into agreements with the Trust to plan and develop the St. Louis riverfront between Eads and Poplar Street bridges. the Memorial grounds. Authorizes the Secretary of the Interior to: (1) enter into agreements with the Trust to plan and develop the St. Louis riverfront between Eads and Poplar Street bridges. Authorizes the Secretary to provide for conveyance by the Trust to facilitate the planning. construction. and operation of a cultural facility on federal land within the"
"3166","Victim Advocate Act of 2004 - Amends the Victim Advocate. Requires the Director of the Office of the Victim Advocate. Requires the Director of the Office of the Victim Advocate. Requires the Director of the Office of the Victim Advocate to carry out the following coordinated functions for coordination of programs and activities of the military departments to the extent that they relate to victims of interpersonal violence among members of the armed forces or between members of the armed forces or between members of the armed forces or between members of the armed forces who are carried out by a member"
"3167","San Juan County Settlement Implementation Act of 2016 This bill authorizes the Secretary of the Interior to retire any coal preference right lease application for which the Secretary must retire any coal preference right lease application for which the Secretary must retire any coal preference right lease application for which the Secretary must retire any coal preference right lease application for which the Secretary has made an affirmative commercial quantities determination: (1) by issuing bidding rights in exchange for relinquishment of the coal preference right lease application; and (2) a payment to the relevant State in an amount equal to 50 percent of the dollar amount of any bidding right is precluded by"
"3168","Port Threat and Security Act - Directs the Secretary of Transportation to establish a program to place sea marshals on vessels entering U.S. ports for inclusion in the sea marshals on vessels entering U.S. ports. Requires the Secretary of Transportation to establish a program to place sea marshals on vessels entering U.S. ports for inclusion in the sea marshals on vessels entering U.S. ports. Requires the Secretary to establish a program to place sea marshals on vessels entering U.S. ports for inclusion in the sea marshals on"
"3169","Striped Bass Conservation. Atlantic Coastal Fisheries Management. and Marine Mammal Rescue Assistance Act of 2000 - Amends the Atlantic Coastal Fisheries Cooperative Management Act to authorize the Secretary of the Interior to conduct a study to determine if the distribution of year classes in the Atlantic striped bass population is appropriate for maintaining adequate recruitment and sustainable fishing opportunities; and (2) the results of peer-reviewed research funded under the Atlantic Striped Bass Conservation Act. Requires the Secretary of Commerce to conduct a study to determine if the distribution of year classes as appropriate for maintaining adequate recruitment and"
"3170","Amends the Native American Graves Protection and Repatriation Act to revise the provisions of the Native American Graves Protection and Repatriation Act to require any person or entity that disposes of or controls a cultural item referred to in the preceding sentence."
"3171","Transparency and Accountability of Failed Exchanges Act - Amends the Patient Protection and Affordable Care Act to direct the Secretary of Health and Human Services (HHS) to establish an Exchange and that terminates the operation of such Exchange or otherwise transfers the operation of such Exchange or otherwise transfers the operation of such Exchange to an entity other than such State; (2) not later than 30 days after the date of such termination or transfer that occurred before the date of the enactment of this Act. Requires the Secretary of the Treasury to submit to Congress and the Secretary a report containing the results of"
"3172","Financial Payer Advancement. Rationalization. and Clarification Act or the SPARC Act or the SPARC Act - Amends title XVIII (Medicare) of the Social Security Act (SSA) to require the Secretary of Health and Human Services (HHS) to: (1) allow a prescription drug plan to be secondary payor to any valid and collectible payment from a primary drug plan to be secondary payor to any valid and collectible payment from a primary drug plan (as defined as a final settlement. judgment. or award to an individual enrolled under the prescription drug"
"3173","One Strike You're Out. Part II Act This bill amends the Housing and Community Development Act of 1937 to require that the public housing agency may negy the provision of such assistance in the same manner. for the same manner. for the same manner. for the same manner. for the same manner. for the same manner. for the same manner. for the same manner. for the same conditions that an owner of federally assisted housing for occupancy of dwelling units in federally assisted housing. Amends the Housing and Community Development Act of 1992. Amends the Housing and Community Development Act of 1937 to require the"
"3174","Transnational Criminal Organizationillicit Spotter Prevention and Elimination Act - Amends the Immigration and Nationality Act to require any person who knowingly transmits. by any means. to other person the location. movement. or activities of any federal. state. local. or tribal law enforcement agency with the intent to further a federal crime relating to U.S. immigration. customs. controlled substances. agriculture. monetary instruments. or other border controls shall be fined under title 18. U.S. Border Controls. Requires any person who knowingly transmits. alters. alter"
"3175","Medicare Safety Net Access Act of 2002 - Amends title XVIII (Medicare) of the Social Security Act to authorize the Secretary of Health and Human Services (HHS) to provide safe harbor for certain collaborative efforts that benefit medically underserved populations. Amends title XVIII (Medicare) of the Social Security Act to authorize the Secretary of Health and Human Services (SSA) to provide safe harbor for certain collaborative efforts that benefit medically underserved populations. Amends title XVIII (Medicare) of 2002 - Amends title XV"
"3176","Community Partnership Act of 2015 This bill amends the Homeland Security Act of 2002 to direct the Assistant Secretary for Community Partnerships to: (1) designate a career Deputy Assistant Assistant Secretary for Community Partnerships. Requires the Assistant Secretary for Community Partnerships to be headed by an Assistant Secretary for Community Partnerships to be headed by an Assistant Secretary for Community Partnerships to be headed by an Assistant Secretary for Community Partnerships. Requires the Assistant Secretary for Community Partnerships to be headed by an Assistant Secretary for Community Partnerships to be headed by an Assistant Secretary for Community Partnerships to: (1) designate a"
"3177","Clean America's Pollinators Act of 2015 This bill directs the Secretary of Agriculture (USDA) to provide for an annual amount of $24.000 million to the economy of the United States and honey bees account for $15.000 million to the economy of California. Requires the Secretary of Agriculture (FDA) announced plans to phase out neonicotinoid pesticides in all national wildlife refuges across the United States. Requires the Secretary of Agriculture and Wildlife Service (FDA) announced plans to phase out neonicotinators Act of 2015 - Requires the"
"3178","ecuring America's Facilities. Equipment and Rail: Taking Responsibility for American National Security in Transit Act or the SAFER TRANSIT Act - Amends the 9/11 Commission Act of 2007 to authorize the Secretary of Homeland Security to: (1) assign rail carriers to high-risk tiers; and (2) establish a rail security training program. Requires the Secretary to expedite the Implementing Recommendations of the 9/11 Commission Act of 2007 to authorize the Secretary to expedite the Implementing Recommendations of the 9/11 Commission Act of 2007 or the SAFER TRANSIT Act or the SA"
"3179","Energy-Efficient Cool Roof Jobs Act - Amends the Internal Revenue Code to allow a qualified energy-efficient cool roof replacement property."
"3180","Nye County Higher Education Campus Conveyance Act - Directs the Secretary of the Interior to convey to the University system without consideration. all right. title. and interest of the United States to convey to the University system without consideration. all right. title. and interest of the United States in and to the Federal land for use as a campus for the College. Requires the Secretary to convey to the University system without consideration. all right. title. and interest of the United States to use the federal land for use as a campus for the purpose of furthering the higher education. Requires"
"3181","United Nations RapidDeployment Act of 2001 - Directs the President to direct the United States to urge the United Nations to urge the United Nations to establish a United Nations Rapid Deployment Police and Security Force (UNRDPSF) that: (1) is rapidly deployable under the authority of the United Nations Security Council resolution to establish international peace operations; (2) determines that violations of human rights. breaches of human rights. breaches of the peace. or the failure to restore the rule of law. requires rapid response to ensure adherence to negotiated agreements to prevent or end hostilities; and (2)"
"3182","Protectt Marriage from the Courts Act of 2015 This bill amends the Federal law to require the Supreme Court to adjudicate or enforce any claim pertaining to the validity. under the Constitution of the United States. of a state law. or state administrative or judicial decision that: (1) defines marriage as limited to the union of one man and one woman; or (2) refuses state recognition of or allows the state to refuse recognition of Same-sex marriages performed and licensed in other states. Requires the Supreme Court. Requires the President to adjudicate or enforce any claim pertaining to"
"3183","Fair Benefits for Seniors Act of 2000 - Amends the Internal Revenue Code to establish a Review committee to be known as the Consumer Price Index Review committee to be known as the Consumer Price Index Review committee to: (1) establish a review committee to be known as the Consumer Price Index Review committee to be known as the """"conssumer Price Index for the Elderly calculated by the Bureau of Labor Statistics to ensure that the improved index accurately measures changes above time in expenditures for consumption that are typical for retirees in the United States who receive old-age and survivors insurance benefits under title II of the Social Security"
"3184","Microproving Food-borne Illness Surveillance and Response Act of 2008 - Directs the Secretary of Health and Human Services (HHS) to strengthen and expand food-borne illness surveillance systems to improve the collection. analysis. reporting. and usefulness of data on food-borne illness outbreaks. Requires the Secretary of Health and Human Services to strengthen and expand food-borne illness surveillance systems to improve the collection. analysis. reporting. and usefulness of data on food-borne illness outbreaks. Requires the Secretary of Health and Human Services to strengthen and expand food-borne illness outbreak"
"3185","Fairness for Working Americans Act of 2004 - Amends the Internal Revenue Code to allow acquiring corporation in a corporate expatriation transaction to be treated as a result of such transaction. directly or indirectly substantially all of the properties held directly or indirectly by a domestic corporation. Amends the Internal Revenue Code to: (1) acquire corporation in a corporate expatriation transaction shall be treated as a result of such transaction. directly or indirectly substantially all of the properties held directly or indirectly by a domestic corporation. Requires corporate expatriation transaction. Amends the Internal Revenue"
