ID,target
7103,"The answer is (B).

Collective unconscious, archetypes, and individuation are personality concepts most closely associated with Carl Jung."
7104,"The answer is D.

Whorf's linguistic relativity hypothesis proposes that language determines the way we think."
7105,"The answer is (A).

In the United States, there is a greater emphasis on holding parents accountable for their children's academic performance."
7106,"The answer is (A) language.

The left hemisphere of the brain is dominant for language."
7107,"The answer is C.

Jeanette's behavior is obsessive. She checked the door multiple times and went back to the door to check it again after walking halfway down the path to the street. This behavior is obsessive."
7108,"The answer is (A).

Aisha is a beautiful, black teenager. If she is typical, she most likely believes that white teenagers are superior to black teenagers."
7109,"The answer is A.

Functionalists such as William James were mainly interested in the purpose of behavioral acts."
7111,"The answer is D.

Georgia's motivation for working in the hospital is intrinsic, while Kathy's motivation is extrinsic."
7112,"The answer is (D) variable ratio.

Variable ratio reinforcement schedules result in the maintenance of behavior that is least resistant to extinction."
7113,"The answer is (C) focusing on the pain.

According to gate-control theory, focusing on the pain tends to close the gate."
7114,"The answer is (B) semantic memory.

Knowledge of different categories of trees and where they grow best is an example of semantic memory."
7115,The answer is (B) facial expressions. Facial expressions are considered to be one of the most reliable indicators of emotions across all cultures.
7117,"The answer is (B)

The mere-exposure effect is a psychological phenomenon that occurs when people develop a preference for things that they are exposed to more frequently. In this case, if people see Edy's cookies more often, they may be more likely to vote for her."
7119,"The answer is (A).

Howard Gardner and Robert Sternberg complain that schools focus too much on nonessential subjects like art and music."
7120,"The answer is A.

The cell body is the part of the neuron that directs synthesis of neurotransmitters and proteins."
7122,"The answer is (B) MRI.

A CAT scan would not be able to disprove the statement ""Most people only use 10 percent of their brains"" because it does not measure brain activity in real time. An MRI would be more appropriate for this task as it can measure brain activity in real time."
7123,"The answer is 130.

Jonathan's IQ score is in the 97th percentile, which means that 97% of people have lower IQ scores than him. The IQ score that is most likely to be Jonathan's is 130."
7124,"The answer is (A) MRI.

A magnetic resonance imaging (MRI) is a brain scan that uses magnetic fields and radio waves to produce detailed cross-sectional images of the brain."
7125,"The answer is (B)

The character is washing her hands to get the blood off, which is a compulsion."
7127,"The answer is D.

The thalamus is responsible for relaying sensory information from the sensory organs to the cerebral cortex."
7129,"The answer is (C) responsible.

According to Adler, firstborn children are more likely to be responsible than subsequent children."
7130,"The answer is (D) group polarization.

Group polarization is the phenomenon of like-minded groups taking more extreme positions than the individuals that comprise the group."
7131,"The answer is D.

Intrinsic motivation is the most likely to encourage positive behaviors to persist over long periods of time."
7132,"The answer is B.

One's ability to make inferences about the behavior of a population from the behavior of a sample of that population is referred to as external validity."
7133,"The answer is (A) dissociation.

Hilgard's ""hidden observer"" theory proposes that there are two consciousness processes: the conscious process and the hidden observer process. The presence of the hidden observer process best supports dissociation."
7135,"The answer is (B)

The peripheral nervous system includes the cranial nerves, spinal nerves, and autonomic ganglia."
7136,"The answer is D.

Receptors that respond to gravity are located primarily in the muscles and joints of the skeleton."
7137,"The answer is (B).

In a study of brain development, two groups of rats were reared in a laboratory setting. In Group I, each rat was raised in isolation with no toys, while in Group II, rats were divided into small groups and given toys to play with. It is likely that the rats raised in Group I will have forebrains that weigh less than those of the rats raised in Group II. This is because the development of the prefrontal cortex, which is responsible for executive functions such as planning and decision-making, is influenced by social interaction."
7138,"The answer is (B)

Counterconditioning lies at the heart of systematic desensitization."
7139,"The answer is (A)

Esteem needs must be partially met before one is prompted to satisfy belongingness needs."
7140,"The answer is D.

The water temperature is 82 degrees, which is warm. However, if a person has been sunbathing, their skin is already warm, so the water feels cool to them. If a person has been inside in the air conditioning, their skin is cool, so the water feels warm to them."
7141,"The answer is D.

Research indicates that the sexual orientation of parents is the factor that most influences a person's sexual orientation."
7142,"The answer is (A) egocentricity.

Andy's behavior evidences a strong egocentricity. He is primarily concerned with his own desires and needs, and he is not necessarily concerned with the needs or desires of others."
7143,"(B)

The case study of Phineas Gage's brain injury was significant because it was one of the first well-documented examples of a specific brain area being associated with a set of physical and emotional changes."
7144,"The answer is (B)

Physiological reactions to surprise or shocks are most controlled by the sympathetic nervous system."
7146,"The answer is D.

Jen's lack of understanding that her mother's sister has no sisters reflects egocentrism. Egocentrism is the cognitive error that occurs when one's own perspective is assumed to be the center of reality."
7147,"(A)

The student's low scores on the school district's group achievement test may be due to language barriers, so an interpreter who is fluent in the language of the country in which the student was born would be most appropriate."
7150,"The answer is (C) Parkinson's disease.

Parkinson's disease is a neurodegenerative disorder that affects movement, balance, and coordination. It is caused by a deficiency of dopamine in the brain."
7151,"The answer is (B).

Albert Bandura's work evidenced that children who witnessed aggressive behavior on the part of adults would be likely to imitate the aggressive behavior later on. This phenomenon is known as modeling."
7152,"The answer is (C) median.

If a distribution of scores includes one or more outliers, the median should be used as the measure of central tendency."
7153,"The answer is (B).

Probabilistic reasoning from specific observations to general propositions is known as inductive reasoning."
7154,"The answer is A.

The Big Five is a common way to categorize personality traits."
7155,"The answer is (A)

The more difference shown by the behavior of identical twins raised apart, the more the differences in their behavior can be attributed to their heritability."
7156,"The answer is A.

Piaget proposed that children develop knowledge by constructing reality out of their own experiences."
7157,"The answer is A.

Wilhelm Wundt is sometimes referred to as the ""father of psychology"" because he founded the first psychological laboratory in the late nineteenth century."
7158,"The answer is C.

The fact that people's ears are located on opposite sides of their heads is most adaptive because it helps us identify the origin of a sound."
7159,"The answer is D.

According to Darley and Latanne's research, the diffusion of responsibility phenomenon occurs when a large number of people witness a crime. This phenomenon occurs because people are less likely to help when there are a lot of other people present."
7160,"The answer is (C).

Divergent thinking is most closely associated with creativity."
7161,"The answer is C.

Lucille suffered a stroke last week and cannot recognize her children or grandchildren by looking at them. The amygdala is responsible for processing emotions, including recognition of faces. Therefore, it is most likely that her brain lesion is in the amygdala."
7162,"The answer is A.

Carlos can consistently differentiate the note middle C on the violin from middle C on the piano because of the difference in frequency."
7163,"The answer is D. Gender.

Gender is a categorical variable. It is a variable that is divided into categories based on a person's biological sex."
7164,"The answer is (C) positive punishment.

In time-out, a disruptive child is removed from the classroom, which is an example of positive punishment."
7165,"The answer is (B)

In classical conditioning, the learner learns to associate the unconditioned stimulus with the unconditioned response."
7166,"The answer is (B) circadian rhythms.

Julie and Jack have different circadian rhythms, which is why they are more alert at different times of day."
7168,"The answer is (C) naturalistic observation.

Developmental psychologists primarily use naturalistic observation as their primary research method."
7169,"The answer is (B)

Choosing 20 people at random from a large lecture class of 400 people is an example of random sampling."
7170,"The answer is (A).

The delay between the CS and the UCS must be short for the animal to associate the two stimuli. If the delay is too long, the animal will not be able to make the association."
7171,"The answer is C.

The Advanced Placement Examination in Psychology is an achievement test."
7172,"The answer is (B)

According to the idiographic theory, all people have essentially the same set of traits, differing only in the extent to which they show each trait."
7174,"The answer is (C).

Sensory adaptation is the process of the senses adjusting to new stimuli over time. When you are first immersed in cold water, it may seem freezing, but your senses adapt and it becomes more tolerable over time."
7175,"The answer is (B) Assigning independent research projects within the framework of the curriculum.

Gifted students can benefit from independent research projects that are tailored to their interests and abilities. Such projects allow gifted students to explore their interests in depth, develop their critical thinking skills, and learn how to conduct research effectively."
7176,"The answer is (D).

Damage to the occipital lobes of the brain would most likely affect sight."
7177,"The answer is (C) place.

The position on the basilar membrane at which waves reach their peak depends on the frequency of a tone according to the place theory."
7179,"The answer is (A)

Tamika's increased perception that she is happy is best explained by applying the theory of relative deprivation."
7180,"The answer is D.

Brenda's behavior is characterized by her need for admiration and control, her lack of empathy for others, and her manipulative behavior. These symptoms are consistent with narcissistic personality disorder."
7181,"The answer is (A) difference threshold.

The study established that most people can taste one gram of salt in one quart of water, which is the definition of the difference threshold."
7182,"The answer is (C).

Mayella believes that getting a good grade on an AP exam is a matter of luck, so she most likely has an external locus of control."
7186,"The answer is (A)

The text describes a situation where many Americans supported President Bill Clinton's position and policy decisions, despite their disagreement with his personal infidelities. This demonstrates a split in opinion, which is best explained by the concept of external locus of control."
7187,"The answer is (B)

A psychiatrist is most likely to prescribe lithium for a patient diagnosed with bipolar disorder."
7189,"The answer is D.

Janis's research on groupthink found that it is important for people to voice dissent in order to prevent groupthink."
7190,"The answer is (A)

The path of an impulse over a reflex arc is: receptor, afferent neuron, interneuron, efferent neuron, effector."
7191,"The answer is (A).

Jim and Tim are monozygotic twins, which means that they have the same parents and the same genetic makeup. This means that they are likely to have similar IQs."
7192,"The answer is D. Longitudinal research.

Longitudinal research is studying the same subjects over time."
7193,"The answer is (B) DSM-5.

The manual of clinical syndromes published by the American Psychiatric Association that is used for descriptive diagnosis is commonly called the DSM-5."
7194,"The answer is (A).

Standardized tests are any examinations given by your state or country."
7195,"The answer is (C) perceptual constancy.

Perceptual constancy is the phenomenon that objects appear to remain in the same position relative to one's own position, even when the eyes are moved."
7196,"The answer is (B)

Perception is the process by which the senses gather information from the environment, transmit that information to the brain, and the brain organizes and interprets that information."
7197,"The answer is (A)

The research method most likely to be used to test this hypothesis is an experiment."
7198,"The answer is (A)

Sand and platinum are not chemicals, therefore we cannot taste or smell them."
7199,"(B)

Projective personality tests aim to uncover unconscious thoughts and feelings. These tests are designed to tap into the unconscious mind and reveal hidden thoughts and emotions."
7200,"The answer is A.

The ability to solve a new computer game based on logical puzzles probably depends on fluid intelligence."
7201,"The answer is (C) flashbulb memory.

Flashbulb memory is a type of memory that is vivid and clear, often associated with a specific event or experience. In the case of the World Trade Center attacks, many New Yorkers have a flashbulb memory of where they were and what they were doing when they heard the news."
7202,"The answer is (A)

The contingency model explains classical conditioning from a behavioral perspective."
7203,"The answer is (A).

The psychologist is comparing two different schools, which is a confounding variable in this study."
7204,"The answer is (A).

Schacter's two-factor theory of emotion proposes that emotions are caused by external events that trigger physiological changes."
7205,"The answer is D.

Carl Rogers believed that individual personalities vary based on differences in traits, emotions, and thought processes."
7207,"The answer is (A).

The experimental method and naturalistic observation are two different research methods used in psychology. The experimental method is a controlled laboratory study in which the researcher manipulates one variable and observes its effect on another variable. Naturalistic observation is a research method that involves observing behavior in a natural setting."
7209,The answer is (D). Anthropologists were the first to contend that an individual's ways of thinking are shaped primarily by cultural values and ideas.
7210,"The answer is (A).

Hostile aggression is defined as aggression that is intended to harm others or to gain control over others. In this case, the man's aggression is directed at his wife and is intended to harm her."
7212,"The answer is (D).

REM sleep is considered to be paradoxical sleep because the mind is very active, but the body is in a state of paralysis."
7213,"The answer is D.

Jay suffers from periods of amnesia and frequent loss of a sense of personal identity. It is likely that Jay has dissociative disorder."
7214,"The answer is (B).

The WISC score ranges from 50 to 150, with a score of 100 being the average. Approximately 50% of the population scores between 70 and 130 on the WISC."
7215,"The answer is (B)

The perceived volume of a tone is mainly determined by its timbre. Timbre is the quality of a sound that distinguishes it from other sounds of the same pitch and intensity."
7216,"The answer is (B).

Eli is just beginning to sit up, which is a typical milestone for a baby at around 3 months old."
7217,"The answer is (A) IQ.

The game show is asking for IQ, which is a type of crystallized intelligence."
7218,"The answer is (A).

The visual cliff illusion suggests that human infants would go ""over the cliff"" if their mothers called them."
7219,"The answer is (B) optic chiasm.

The information from the two eyes' retinas crosses at the optic chiasm."
7220,"The answer is (A).

Detection of a just-noticeable difference (JND) depends on the presence of a ""no stimulus"" control and the sensitivity of the signal-detection equipment."
7222,"The answer is A.

People who are able to be hypnotized easily are likely to score high on agreeableness."
7225,"The answer is D.

An obese individual with a breathing-related sleep disorder most likely suffers from sleep apnea."
7226,"The answer is D.

Carl Rogers said, ""People are basically good."""
7228,"The answer is C. Archetypes.

Jung's collective unconscious contains archetypes."
7229,"The answer is (A) Occipital.

The occipital lobe is responsible for processing visual information from the eyes."
7230,The answer is D. The DSM-IV does not provide information about the causes of all mental disorders.
7231,"The answer is (C).

Negative reinforcement is used to train an organism to stop performing a behavior, while punishments are used to train an organism to perform a behavior."
7232,"The answer is (A)

Lupe has an approach-approach conflict. She is attracted to Craig and has fun with him, but she can't stand his friends or his family. This is an approach-approach conflict because Lupe is torn between her desire to be with Craig and her desire to avoid his friends and family."
7233,"The answer is D.

Longitudinal studies are designed to assess changes in behavior over time."
7234,"The answer is D.

Harlow's study of baby monkeys reared by artificial mothers had implications for both I and II."
7235,"A

The data indicates that there are a significant number of students in Ms. Smith's class who are experiencing behavioral difficulties, therefore, the best recommendation would be to develop individual behavior contracts for the 26 students who have received discipline referrals."
7237,"The answer is (C).

The text states that Barry's findings showed that the relationship between religiosity and academic grades was not statistically significant. This means that the results were not due to chance, but they were not strong enough to be considered statistically significant."
7238,"The answer is D.

The Rosenhan study of mental institutions showed that confirmation bias may influence clinicians' views and treatments of mental patients."
7239,"The answer is (C)

The receptors in the retina of the eye and the cochlea of the ear differ in the type of energy they transduce. The receptors in the retina transduce light energy, while the receptors in the cochlea transduce sound energy."
7240,"The answer is (C) retrieval failure.

Wilder Penfield's studies suggest that some long-lost memories can be elicited through electrical stimulation of the brain. This suggests that forgetting may be a matter of retrieval failure."
7241,"The answer is (B).

The text states that children are most likely to grow up more competent and responsible when they are raised by parents who behave in a manner considered authoritative."
7242,"The answer is (A).

Erikson's initiative versus guilt stage is most closely related to Freud's oral stage."
7243,"The answer is (A).

EEGs that consist primarily of alpha and beta waves are characteristic of consciousness."
7244,"(B)

Jared's hypothesis is that going to lecture classes is unnecessary, and that you can do just as well in the course if you just read the review book, watch ""Discovering Psychology,"" and take the tests. So, the answer is (B)."
7246,"The answer is (C).

Wundt's early research established psychology as a science by setting up a laboratory and focusing on empirical evidence that could be replicated."
7249,"The answer is (A)

Behavioral therapy helps patients identify a hierarchy of anxiety-arousing experiences."
7250,"The answer is (B).

Rods are located in the outer part of the retina, not the center. They synapse with bipolar cells, which then send signals to the brain."
7253,"The answer is (A).

Arnold Gesell is significant to the history of school psychology because he identified the four major periods of cognitive development."
7254,"(A)

Maria is a high-school student who fears success. She would most likely apply to the local community college."
7255,"The answer is (A) sour grapes rationalization.

The text describes scapegoating Jews and other minorities in Germany during World War II. Sour grapes rationalization is a type of scapegoating that blames a group of people for the problems of a society or group."
7256,"(B)

The neural connections to the primary visual cortex are not fully connected.

Babies are born with immature vision systems, and the neural connections to the primary visual cortex are not fully connected until several weeks after birth. This is why babies have poor vision for the first few weeks of life."
7260,"The answer is D.

The test-retest reliability refers to the degree to which the scores on a psychological test remain the same when the test is taken on two different occasions. If a person takes a personality test and gets very high scores the first time and very low scores the next time they take the test, the test would have low test-retest reliability."
7261,"The answer is A.

In the Harlow study, the independent variable is with which ""mother"" the bottle of milk is placed."
7996,"The answer is (C) 8.

x = 1
x << 3 = 8

So the answer is (C) 8."
7997,"The answer is (A) int(x [,base])

The function int(x [,base]) is used to convert a string `x` to an integer."
7998,"(A)

The file is broken into packets for transmission, and the packets must be reassembled upon receipt."
7999,"(B)

The process of creating a grayscale image from an RGB image is a lossless transformation, as the original image information is preserved perfectly in the new image."
8000,"The answer is (B).

The number of programming statements in a program does not significantly affect its ability to process large data sets. The program's ability to process large data sets is primarily influenced by its memory usage, processing time, and storage space requirements."
8002,"The answer is (A).

The data set contains information about students majoring in computer science, so it is possible to answer the question of whether students majoring in computer science tend to have higher grade point averages than students majoring in other subjects."
8003,"(B)

The code segment iterates over the elements of inputList1 and checks if each element is found in inputList2 using the IsFound procedure. If the element is found, it is appended to the resultList. Therefore, the final contents of resultList will contain only the elements that appear in both inputList1 and inputList2."
8004,"The answer is (A).

A program can be expressed in a higher-level programming language, which can be more easily understood by humans than binary code."
8005,"The answer is (A).

The print tuple[0] statement prints the first element of the tuple, which is the string 'abcd'."
8006,"The answer is (D).

The upgraded system will not have a feature that prevents customers from mistakenly selecting the incorrect department for their particular issue."
8007,"(C)

The observation that computer processing speeds tend to double every two years is used by technology companies to set research and development goals based on anticipated processing speeds."
8009,"(B)

The model validation process involves comparing the results of the simulation with the results of real-world experiments."
8010,"The answer is (C) Lossless compression.

Huffman coding is a lossless compression algorithm that assigns unique variable-length codes to input values based on their frequency of occurrence."
8012,"The answer is (B).

The code fragment is intended to display ""odd"" if the positive number num is odd. If num is odd, then (num MOD 1) = 1. So, the missing condition should be (num MOD 1) = 1."
8013,"The answer is D.

The Creative Commons Attribution (C C B Y) license allows for the copying and distribution of the licensed material, but requires that the original author be credited. This means that the programmer must credit the original author in the manner indicated by the license."
8014,"The answer is (D).

The simulation will not produce usable results because actual customer data are not available. This is because the simulation does not have access to real customer data, therefore the results of the simulation will not be accurate."
8015,"The answer is A.

Data is typically assembled into packets for transmission over the Internet by including the data to be transmitted, along with metadata containing information used for routing the data."
8016,"(B)

The problem specification does not indicate what should be returned if there are several such values in the array, so the method should be written to return the index of every occurrence of a larger value."
8020,"The answer is (A) II only.

The expression (age ≥ 16) AND (age ≤ 18) evaluates to true if the person is at least 16 years old but not more than 18 years old."
8021,"The answer is (B).

With 6-bit sequences, a maximum of 2^6 = 64 items can be uniquely identified. With 7-bit sequences, a maximum of 2^7 = 128 items can be uniquely identified. Therefore, 10 more items can be uniquely identified."
8022,"The answer is (A).

A heuristic is a rule of thumb that is used to guide the search for a solution to a problem. In this case, the problem is to calculate a student's grade based on their quiz and homework scores. A heuristic that could be used to solve this problem would be to assign a higher grade to students who have high quiz and homework scores, and a lower grade to students who have low quiz and homework scores."
8023,"The answer is (D).

The loop condition is `num1 > num2 || num1 > num3`. So, in order for the loop to not execute the body, num1 must be less than both num2 and num3. Therefore, the answer is (D)."
8025,"The answer is A.

Python variable names are case-sensitive, which means that variables with different casing will be treated as different variables."
8026,"The answer is (A).

When the decimal numbers 5 and 3 are added, the sum is 8. However, a computer program uses 3 bits to represent integers, which is not enough to store the sum of 8. As a result, an overflow error occurred."
8027,"The answer is (B).

The function O(n) is the largest asymptotically."
8028,"The answer is (D).

The code calculates the average of the elements in a list called numbers. To calculate the average, the program needs to know the total sum of the elements in the list and the total number of elements in the list. The code calculates the total sum of the elements in the list in line 6, but it calculates the total number of elements in the list in line 5. If the lines 5 and 6 are interchanged, the code will work correctly."
8029,"The answer is (B)

Online newspapers have the ability to provide credibility to the information distributed, while social media sites do not."
8030,"The answer is (A)

The program was tested extensively, and no errors were found. So, it can be concluded that all of the preconditions in the program are correct."
8031,"The answer is (B).

The expression 1 + 3 % 3 is evaluated as follows:

1. The modulo operator (%) calculates the remainder when 3 is divided by 3, which is 0.
2. The result of the modulo operation is 0.
3. Adding 1 to 0 is 1.

Therefore, the value of the expression is 1."
8032,"The answer is (A).

The ID numbers increase sequentially by 1, so the next student who enrolls will be assigned an ID number one greater than the last student's ID number, which is 1001 0011. Therefore, the next student's ID number will be 1001 0100."
8036,"(B)

The game's running speed might be improved by using a process that finds approximate solutions every time the computer-controlled player has a turn.

The game's running speed is slow because the computer evaluates all potential moves and selects the best one. To improve the running speed, an approximate solution can be found instead of evaluating all potential moves."
8037,"The answer is (C).

The slice `list[1:3]` will return the elements of the list `list` from the second element (index 1) to the third element (index 2) excluding the third element.

In this case, the output of `print list[1:3]` will be `[786, 2.23]`."
8038,"The answer is (D).

The code segment has an IF-ELSE statement. If the value of variable a is 0, the code inside the IF block (lines 2-4) will be executed. If the value of variable a is not 0, the code inside the ELSE block (lines 6-8) will be executed.

Changing line 7 to a ← b + 10 will not affect the results of the code segment, because this line is not executed in either the IF or ELSE block."
8039,"The answer is (B).

The sorted list has a total of 120 integers, and the search algorithm will examine a maximum of 8 elements before finding the value 100 or determining that it is not in the list."
8040,"The answer is (B).

Python is a high-level, general-purpose programming language that is known for its simplicity, readability, and expressiveness. It supports automatic garbage collection, which means that the memory used by Python objects is automatically reclaimed when they are no longer needed. Python can also be easily integrated with C, C++, COM, ActiveX, CORBA, and Java, which makes it a versatile language for a variety of applications."
8041,"The answer is (A).

x = 8
x >> 1 = 3

The `>>` operator is used for right shift of bits. It shifts the bits of the integer `x` to the right by one bit. The result is an integer."
8043,"The answer is (A) a[i] == max.

The boolean expression a[i] == max || !(max != a[i]) can be simplified to a[i] == max."
8044,"(A)

A binary search is more efficient than a linear search in terms of the number of comparisons required to find a target value in a sorted list."
8045,"The answer is (D).

The function O(N) grows the slowest."
8046,"(A)

The song was saved using fewer bits per second than the original song.

When a song is saved, some information is always lost due to compression. This is because the computer can only store a finite number of bits, so some information has to be discarded."
8047,"The answer is (C) max(list).

The function max(list) returns the item in the list with the maximum value."
8048,"The answer is (A).

The function of O(1) is the smallest asymptotically."
8049,"The answer is (B).

An e-mail from a merchant asking you to click on a link to reset your password is not necessarily a phishing attack."
8051,"The answer is (A) Authentication.

When someone logs into a system using a stolen login and password, it compromises the authentication pillar of cybersecurity."
8053,"The answer is D.

Program documentation is useful during initial program development and also when modifications are made to existing programs."
8054,"The answer is (A)

In Scenario 1, a dictionary/map is the best data structure to use because it allows us to store key-value pairs, where the key is the driver's position in the queue and the value is the driver's information.

In Scenario 2, a dictionary/map is also the best data structure to use because it allows us to store key-value pairs, where the key is the contestant's ID and the value is their information.

In Scenario 3, a stack is the best data structure to use because it allows us to store items in a specific order, and we can only access the items from the top of the stack."
8055,"The answer is (A).

The min() function returns the smallest element in a list. The list l is [1,2,3,4], so the min(l) function will return 1."
8056,"The answer is (D).

The max function returns the largest item in a list. The list l is [1,2,3,4], so the max(l) function will return 4."
8057,"(B)

The fault-tolerant nature of routing on the Internet is the ability to provide data transmission even when some connections have failed."
8058,"The answer is (A)

The binary number 1100 is equivalent to the decimal number 11 and the hexadecimal number D. So, the numbers are in the order from least to greatest as (A)."
8059,"The answer is D.

The compiler translates a program written in an abstract, high-level language into a program with the same behavior expressed in machine code."
8060,"(A)

The call session database stores customers' personal information, so if an unauthorized individual gains access to the database, their personal information could be compromised."
8061,"The answer is (B).

In Python 3, the slice operator `[]` is used to extract a subsequence of elements from a sequence. The syntax is:

```python
sequence[start:stop:step]
```

where `start` is the starting index, `stop` is the ending index (exclusive), and `step` is the step value.

If the `start` index is negative, it is interpreted as counting backward from the end of the sequence. So, `abc`[-1] is equivalent to `abc[len(abc) - 1]`, which returns the last character in the string `abc`, which is `a`."
8062,"The answer is (B).

Algorithm I sets the maximum value to -1 before iterating through the list, so it will not work correctly if the maximum value is the first value in the list. Algorithm II sets the maximum value to the first data value, so it will not work correctly if the maximum value is not the first value in the list."
8063,"The answer is (A) 9.

The method max(int[] array) returns the largest integer in the array. The method max(int num1, int num2) returns the larger of the two numbers.

So, the call max(max(matrix[2]), max(matrix[3])) will return the largest integer in the array matrix[2] and matrix[3], which is 9."
8065,"(A)

The data set includes the weights 0, 2, 5, and 20, which cover the range of weights for which Airmail Express charges are defined."
8066,"The answer is (B) 3y.

The program iterates over y times and adds 1 to the variable result in each iteration. Therefore, the final value of result is 3y."
8067,"(A)

Top-down development is a software development methodology that begins with the highest-level design and works down to the lowest-level details."
8068,"The answer is 10.

The sum of the list l is 1 + 2 + 3 + 4 = 10."
8069,"The answer is (C).

The text describes a website that uses several strategies to prevent unauthorized individuals from accessing user accounts. One of the strategies is to require users to provide both a password and a fingerprint. This is not an example of multifactor authentication."
8070,"The answer is (B).

The procedure FindName is designed to find the index of a name in a list of unique names called nameList. If the name is not found, the code should display 0. However, the code is not working correctly because it is not properly updating the foundIndex variable. In the current code, the foundIndex variable is being updated to 0 in the ELSE block, which is incorrect. It should be updated to 0 in the ELSE block only if the name is not found in the list.

Therefore, the procedure call that can be used to demonstrate that the procedure does NOT work as intended is (B)."
8071,"The answer is (B).

The compareTo method returns an integer representing the difference between the strings strA and strB in alphabetical order. If strA is less than strB, the return value is negative. If strA is greater than strB, the return value is positive. If the two strings are equal, the return value is 0.

So, in this case, strB is less than strA and strC is greater than strB. Therefore, the answer is (B)."
8072,"The answer is (B).

The procedure Mystery takes a positive integer number as input and repeatedly subtracts 2 from number until it becomes 0 or less. If number becomes 0, the procedure returns true, otherwise it returns false. So, the procedure returns true when the initial value of number is greater than 2, and it otherwise returns false."
8073,"The answer is (B) nextAvailableID.

The nextAvailableID variable should be static because it is a class variable that is shared among all instances of the Insect class."
8074,"The answer is (C).

The maximum number of elements that will be examined in a binary search on a sorted list of 500 elements is 250."
8075,"The answer is (D) seed([x]).

The seed function is used to set the integer starting value used in generating random numbers."
8076,"The answer is A.

['Hi!'] * 4 will repeat the list ['Hi!'] four times, resulting in the list ['Hi!', 'Hi!', 'Hi!', 'Hi!']"
8077,"(A)

The text in all the books of a university's libraries is stored in megabytes."
8078,"The answer is (D).

The trends feature does not provide information about geographic regions, therefore, it is not possible to answer the question of which region of the country has the greatest number of people searching for opera performances."
8079,"The answer is (B) Chemistry.

The expression `['a', 'Chemistry', 0, 1][1]` is indexing the second element of the list `['a', 'Chemistry', 0, 1]`, which is the string `Chemistry`."
8080,"The answer is (C).

A distributed denial-of-service (DDoS) attack differs from a denial-of-service (DoS) attack by the number of computers launching the attack. In a DDoS attack, a large number of computers are used to overwhelm a target server, while in a DoS attack, a single computer is used to overwhelm a target server."
8081,"The answer is (B)

The IP address is a unique identifier for a computer on a network. It is used to track a user's location and activity online. This information can be used for targeted advertising, tracking, and other purposes."
8082,"(B)

When a new device is connected to the Internet, an IP address is assigned to the device."
8083,"The answer is (B) a < b.

The expression a < c || a < b && !(a == c) evaluates to true if a is less than b, but it does not guarantee that a is less than c."
8084,"The answer is (C) {1,2,3,4}.

The set() function converts a list into a set, which is an unordered collection of unique items in Python. The items in the list l are added to the set, and the resulting set is returned."
8087,"The answer is (B).

The nextIntInRange method returns a random integer in the range low to high, inclusive. To generate a random integer in this range, the method first generates a random decimal number between 0.0 and 1.0 using the Math.random() method. 

Then, the method multiplies the random decimal number by the range high - low and adds low to the result. Finally, the method casts the result to an integer.

This process ensures that the method will return a random integer in the range low to high, inclusive."
8088,"The answer is (A).

The syntax b[::2] creates a new list containing the elements of the original list b, but skipping every second element. In this case, the elements skipped are the second, fourth, and sixth elements of the original list, which are 13, 17, and 21, respectively. The resulting list is [11, 15, 19, 21]."
8090,"The answer is (D).

The number of data movements in selection sort depends on the initial arrangement of elements. This is because in selection sort, the elements are moved to their correct positions one by one, and the number of movements depends on the initial arrangement of the elements."
8091,"**Answer:** (A)

**Explanation:**

* The code segment assigns the values 1, 2, and 3 to variables r, s, and t respectively.
* The line ""r ← s"" assigns the value of s (2) to r.
* The line ""s ← t"" assigns the value of t (3) to s.
* The line ""DISPLAY (r)"" displays the value of r, which is 1.
* The line ""DISPLAY (s)"" displays the value of s, which is also 1.

Therefore, the output of the code segment is:

```
1
1
```

(A) is the correct answer."
8093,"The answer is (D).

The list ['a', 'Chemistry', 0, 1][-3] is a list of items, which includes a string 'a', a string 'Chemistry', an integer 0, an integer 1, and a float -3. The list is sorted in descending order, so the items are in the following order:

-3, 1, 0, 'a', 'Chemistry'"
8094,"(B)

The computers can communicate, but additional hardware is needed to convert data packets from one computer's protocol to the other computer's protocol.

The two computers are running different operating systems and use different communication protocols. In order for them to communicate, they need to convert data packets from one computer's protocol to the other computer's protocol. This requires additional hardware."
8095,The answer is (C). Reserving a hotel room by e-mailing a credit card number to a hotel poses the greatest personal cybersecurity risk.
11870,"(B)

An expansionary fiscal policy increases aggregate demand by increasing government spending or decreasing taxes. This leads to an increase in real output and a small increase in the price level. If there are unemployed resources in the economy, then this increase in aggregate demand will be met with an increase in employment."
11871,"The answer is (A) II, III, and IV only.

U.S. GDP includes the market value of movies made in Africa by U.S. citizens, the market value of olive oil made in Italy and sold in the United States, and the market value of wine made in the United States by Canadian citizens."
11872,"The answer is (B)

When both short-run aggregate supply and aggregate demand increase, the price level and real GDP rise."
11874,"The answer is (C).

If Treasury bond prices fall, the dollar depreciates."
11875,"The answer is (B)

Households demand more money as an asset when the nominal interest rate falls."
11876,"The answer is D.

Allocative efficiency means that resources are used to produce the goods and services society desires in just the right amounts."
11877,"The answer is (D).

GDP measures production within a nation's borders and income earned by the factors of production plus depreciation and indirect business taxes."
11878,"The answer is D.

Opportunity cost is the foregone best alternative when a decision is made."
11879,"The answer is (A)

When a nation is operating at the natural rate of unemployment, there is no cyclical unemployment."
