"ID","Predict"
"2731","Women's Educational Equity Act of 1993 - Amends the Elementary and Secondary Education Act to authorize the Department of Education Organization (ED) to: (1) promote. coordinate and evaluate gender equity policies. programs. activities and initiatives in all federal education programs and offices; (2) develop. maintain. and disseminate information. provide technical assistance. coordinated research activities. Requires a report to the President and the Congress setting forth the program and activities assisted under the Women; and (2) provide financial assistance to facilitate educational agencies and institutions to meet the requirements of title IX of the Education Amendments of 1972."
"2732","Distributed Power Hybrid Energy Act - Directs the Secretary of Energy to develop and transmit to the Congress a distributed power hybrid systems strategy showing showing: (1) opportunities and priorities that might best be met with distributed powers hybrid System configurations; (2) the policy framework that reduces such barriers."
"2733","Cuba Transition Act of 2003 - Authorizes the Secretary of State to designate to $5 million of total amounts made available for contributions to international organizations to be provided to the Organization of American States for: (1) Inter-American Commission on Human Rights activities relating to such Situation of human rights in Cuba; (2) coordinating strategic support for the consolidation of a political and economic transition. Requires any coordinator designated to provide the President with funding to implement assistance programs to assist the Cuban People and independent nongovernmental organizations. including international financial institutions and international development agencies regarding Cuba's eventual reintegration"
"2734","Federal Workforce Reduction and Reform Act of 2011 - Amends the Continuing Appropriations Act. 2011 to authorize the President. through the Office of Management and Budget (OPA) to undertake appropriate measures to ensure that. effective beginning as of September 30. 2011. and the last day of each fiscal year beginning thereafter to whether or not the total number of federal employees exceeds its maximum number allowable under this Act. Requires any agency to pay any bonus (including any recruitment or retention bonus) or any cash award (excluding any performance-based Cash award under the Federal Employees."
"2735","Amends the Internal Revenue Code to allow a credit against the tax imposed by the taxpayer during such year."
"2736","National Urban Watershed Model Restoration Act - Directs the Administrator of the Environmental Protection Agency (EPA) to develop and carry out a pilot program to serve as ena national model for the restoration of urban watersheds and community environments. Requires that the program shall be endeavor to demonstrate methods to encourage urban communities to use their environmental resources in the surrounding communities; (2) support baseline monitoring efforts of state and local governments to determine key trends as the purpose of filling gaps in critical data concerning the environmental condition of our Watermes; (3)develop and maintain environmental indicators in conjunction with interested public"
"2737","Social Security Disability Amendments Act of 1994 - Amends title IV (Old Aged Disability) (SSA) to require the Secretary of Health and Human Services to establish by regulation Zeit limits and other criteria for achieving self-support based on the needs of the individual and the goals of such plan."
"2738","Gold King Mine Spill Accountability Act of 2016 This bill directs the Attorney General to appoint. dedicated Fulltime. to conduct an investigation in order to determine: (1) who was At fault for the Goldking Mine spill; (2) which individuals were responsible for such decisions that led to the spill. and (3) what downstream environmental effects are caused by the actions of the Environmental Protection Agency's Failure to takes action. Requires that the special investigator shall be compensated for expenses incurred in the course of conducting the investigation."
"2739","Electronic Implementation Act of 2003 - Amends the National Telecommunications and Information Administration Organization Act to: (1) establish a joint program to facilitate coordination andcommunication between Federal. State. and local emergency communications systems. emergency personnel. public safety organizations. telecommunication's equipment manufacturers and vendors involved in the implementation of E-911 services; and (2) provide grants to eligible entities for the Implement of Phase II E-1111 Services through planning. infrastructure improvements."
"2740","Eight/29 Investigation Team Act - Establishes a bipartisan investigation teams to examine: (1) the events beginning on August 29. 2005; and (2) each flood control and restoration Project that has been carried out; (2) the management. construction. and funding of LEvee. floodcontrol. coastal reconstruction."
"2741","Wall Street Compensation Reform Act of 2010 - Amends the Internal Revenue Code to require an employer which is a systemically significant financial institution for purposes of all subsequent taxable years."
"2742","Truth in Video Game Rating Act - Directs the Federal Trade Commission (FTC) to prescribe rules to prohibit any rating organization from assigning a content rating to any video or computer game that containing such contents rating when sold or distributed in interstate commerce. or in any other manner failing to disclose any playable content of shared content. Requires that any person who produces. sells. or otherwise distributes Video or Computer games that contains hidden content; and (3) whether an independent ratings system. developed and administered by persons or entities with no financial interest. including ratings for online or Internet-based games."
"2743","Amends the Elementary and Secondary Education Act of 1965 to direct the Secretary of Energy (DOE) to act as the lead Federal agency for coordinating and disseminating information on existing federal programs and assistance that may be used to Help initiate. develop. and finance energy retrofitting projects for schools; (2) establish a federal cross-departmental collaborative coordination. education. or outreach effort to improve energy efficiency. renewable energy."
"2744","Better Emerson English Language Empowerment Act of 1997 - Amends Federal law to prohibit a Member of Congress or an employee or official of the Federal Government to conduct its official business to preserve and enhance the role of English as the official language in English."
"2745","Small Lands Tracts Conveyance Act - Directs the Director of the Bureau of Land Management for a state. Requires such parcel of National Forest System land or the public lands that: (1) shares one or more boundaries with non-Federal land."
"2746","Stamping Up Manufacturing Act of 2013 - Amends the Internal Revenue Code to allow the taxpayer to manufacture a qualified product (including amounts for professional services necessary for the planning of such construction."
"2747","Nuclear Energy Efficiency Act - Amends the Energy Policy and Conservation Act to direct the Secretary of Energy to award grants for the purpose of retrofitting nonprofit buildings with energy-efficiency improvements. Requires a grant grant to grant grants. Authorizes such grants to: (1) give priority to applications based on the cost-effectiveness of the energy andefficiency improvement; and (2) an effective plan for evaluation. measurement. and verification of energy savings."
"2748","Reconnecting Congress with America Act of 2011 - Directs the Secretary of the Treasury to: (1) make a determination of gross domestic product for that fiscal year. Requires each Member of Congress that would otherwise apply plus 4.9 percentage points."
"2749","Empowerment Zone Enhancement Act of 1998 - Amends title XVIII (Medicare) of the Social Security Act to authorize the Secretary of Housing and urban development and the secretary of Agriculture to: (1) increase the amount of each qualified empowerment zone in the state designated pursuant to the Internal Revenue Code. Requires such grant grants for each qualifying empowerment Zone to be designated in an urban area. $10 million. or if the Zone is designated as in a rural area."
"2750","Military Schools Act - Amends the Education Amendments of 1972 to direct the Secretary of Education to award grants to local educational agencies for the establishment of same gender schools for low-income students; (2) establish a plan for. and provide access to students of the educational options and choices of their children; (3) improve academic achievement and persistence."
"2751","Overtime Reform and Review Act - Amends the Fair Labor Standards Act of 1938 to direct the Secretary of Labor (FDC) to establish an applicable salary threshold. beginning on December 1. 2016. that is a rate of compensation equal to $35.984 per year. or $692 per week; and (2) the Comptroller General of the United States conducts and submits in accordance with the official rulemaking provisions of this Act."
"2752","Journalism Administration and Improvement Act of 2016 This bill amends the Federal criminal code to: (1) the ninth judicial circuit of the United States as in existence on the day before the effective date of such Act. Requires each circuit judge to be permanently assigned to the new ninth circuit."
"2753","Amends the Employee Retirement Income Security Act of 1974 to direct the Secretary of Labor to assess a civil penalty against the individual accounts that consists of employer securities and employer real property exceeds 50 percent of the total account. the plan administrator shall include with the account statement."
"2754","Ready Before Your Owe Private Education Loan Act of 2016 This bill amends the Truth in Lending Act to require the creditor to obtain from the relevant institution of higher education where such loan is to be used for a student. such institution's certification of: (1) the enrollment status of the student; (2) the Student't cost of attendance; and (2) notification that the institution has received the request for certification and will need additional time to comply with the certification request."
"2755","Trafficking in Government Contracting Act of 2012 - Amends the Traffic King Victims Protection Act for 2000 to authorize the head of an executive agency to not provide or enter into a grant. contract. or cooperative agreement. Requires that the recipient has implemented procedures to prevent any activities described above above and complexity of the grantatriate an employee upon the end of employment."
"2756","Medicare HMO Protection Act of 1998 - Amends title XVIII (Medicare) of the Social Security Act (SSA) to delay termination dates."
"2757","APHIS Function Transfer Act - Directs the Secretary of Homeland Security to enter into an agreement to effectuate the transfer of functions."
"2758","Fighting on Children Act - Amends the Congressional Budget Act of 1974 to authorize the Director of the Treasury to submit to Congress a report that include: (1) information and data regarding spending on children under appropriation Acts. including continuing resolutions."
"2759","Amends the Internal Revenue Code to: (1) provide benefits. rights. or features."
"2760","Englisch Language Empowerment Act of 1996 - Amends Federal law to prohibit a Member of Congress. an employee or official of the Federal Government. while performing official business. from communicating orally an foreign language with another person; and (2) receive information from or contribute information to the federal Government. Requires such obligation to include encouraging greater opportunities for individuals to learn the English language."
"2761","Health Care Continuation Coverage Act of 2002 - Directs the Secretary of the Treasury to establish a program under which premium assistance for COBRA continuation coverage to be provided for qualified individuals under this Act."
"2762","Intercity Passenger Rail Trust Fund Act of 1997 - Amends the Internal Revenue Code to establish in the Treasury of the United States a trust fund to be known as the intercitypassager rail trust Fund."
"2763","Coast and Estuarine Land Protection Act - Directs the Secretary of Commerce to establish a Coastal and Estoniauerine land Protection Program to provide important nursery habitat for two-thirds of the U.S. commercial fish and shellfish. provide nesting and foraging Habit for coastal birds. harbor significant natural plant communities. and serve to facilitate coastal flood control and pollutant filtration; (2) the coastal Zone Management program. Requires grants under the program to coastal States with approved coastal zone management plan or Program approved under this Act."
"2764","Home-Based Business Fairness Act of 1997 - Amends the Internal Revenue Code to allow an individual who is an employee with respect to any service performed by any individual. Requires an amount equal to the amount paid during the taxable year for insurance which constitutes medical care for the taxpayer's spouse. and dependents."
"2765","American Indian Trust Responsibility Review Act of 2014 - Establishes the AmericanIndia Trust Review Commission to conduct a comprehensive review of the unique trust relationship between the United States and federally recognized Indian tribes. Requires each member to be appointed by the President. in consultation with the Congress on Natural Resources for the House of Representatives; and (2) the Committee on Indian Affairs."
"2766","Business Checking Freedom Act of 2002 - Amends the Federal Reserve Act to require the owner of any deposit or account by or on behalf of a Depository institution may receive earnings to be paid by the federal reserve bank (with respect to the crediting and distribution of earnings Attributable to balances maintained."
"2767","Poison Center Support. Enhancement. and Awareness Act of 2008 - Amends the Public Health Service Act to require the Secretary of Health and Human Services (HHS) to provide coordination and assistance to poison control centers for the establishment of a nationwide toll-free phone number."
"2768","Guam War Claims Review Commission Act - Establishes the GuAm Meritorious Clfocuses Act and the effectiveness of such Act in addressing the War claims of American nationals residing on Gu AM between December 8. 1941. and July 21. 1944; and (2) review all relevant Federal and Guiam territorial laws. records of oral testimony previously taken. and documents as the Committee on the Judiciary of the Senate. Requires such Commission to administer oaths or affirmations to witnesses appearing before the hearings. sitting and act at times and places. takes testimony."
"2769","Protect Our Recovery Through Oversight of Proprietary Trading Act of 2010 or thePROP Trading Activity Act - Amends the Bank Holding Company Act to require the Federal Deposit Insurance Corporation (FICO) to: (1) engage in proprietary trading or takes or retains any equity. partnership. or other ownership interest in or sponsor a hedge fund or is that private equity fund."
"2770","Concussion Awareness and Education Act of 2015 This bill amends the Public Health Service Act to direct the Secretary of Health and Human Services to establish and oversee a national system to accurately determine the incidence of sports-related concutsions among youth; and (2) begin implementation of such system not later than one year after the date of enactment of this Act."
"2771","Accountability and Responsibility in Contracting Act - Requires corporate expatriation transaction."
"2772","Thurgood Marshall Legal Educational Opportunity Program designed to provide low-income. minority. or disadvantaged college students with the information. preparation. and financial assistance to gain access to and complete law school study; and (2) provide support services to such students who are First-year law students to improve retention and success. Requires the Secretary to: (1) establish the maximum stipends to the Juris Doctor or Bachelor of Laws degree for the period of participation in summer institutes and midyear seminars."
"2773","Federal Public Safety Officer Surviving Spouse Protection Act of 2005 - Amends the Civil Service Retirement System to require the Secretary of the Treasury to be hazardous duties."
"2774","Federal Death Penalty Abolition Act of 1999 - Amends the Federal criminal code to revise provisions with respect to the Death penalty; or (2) Murder of a state or local law enforcement official or other person aiding to foreign or interstate commerce."
"2775","Education and Training for Health Act of 2017 or theEAT for Healthy Act in 2017 This bill directs the Secretary of Health and Human Services (HHS) to increase the proportion of physician office visits that include counseling or education related to nutrition or weight; and (2) the Centers for Disease Control and Prevention. American Indian or Alaska Native adults."
"2776","Drug Rebate Equalization Act of 2009 - Amends title XIX (Medicare) of the Social Security Act (SSA) to exclude or otherwise restrict coverage of a covered Outpatient drugs dispensed to individuals eligible for medical assistance who are enrolled with the entity to be subject to the same rebate required by the agreement entered into under the Medicaid managed care organization."
"2777","Directs the President to designate within the Department of State a special coordinator for implementation of and compliance with the Joint Comprehensive Comprehensive Plan of Action regarding the Iran's nuclear program. including the re-imposition of sanctions. available to the United States and U.S. partners. Requires such coordinator to: (1) Coordinate all activities related to Implement of such joint Comprehensive plan for Action; and (2) activities of the united States government to monitor all elements of this Implementing such Plan. Prohibits appropriations in the JCPOA commitments of its"
"2778","Respirator Access Assurance Act of 2005 - Directs the manufacturer or seller of a respirator or any claim that is based on such an allegation if an owner is manufacture in compliance with the National Institute for Occupational Safety and Health. which is part of the Centers for Disease Control and Prevention."
"2779","Bank Regulation Adjustment Act - Amends the Truth in Lending Act to require the Secretary of the Interior to: (1) establish a credit card issuer knowing the application to be forged. fictitious. altered. or fraudulent; or (2) submit false or misleading information to enactity of interstate or foreign commerce."
"2780","Small Cap Liquidity Reform Act of 2014 - Amends the Securities Exchange Act during 1934 to require the securities of a covered emerging growth company."
"2781","Public Safety Officers' Defense Act - Amends the Omnibus Crime Control and Safe Streets Act of 1968 to require the court of appeals to grant or Deny the petition for a writ of habeas corpus. or on account of the public safety officer's performance of official duties."
"2782","Consumer Affordable Transaction Account Act of 2001 - Requires each insured Depository institution to make available to consumers a consumer transaction account to be known as an original deposit."
"2783","Requires the corporation to provide for audit of accounts of private corporations; and (2) the promotion of fellowship among its members; (3) the Promotion of the welfare of its member. their families. and the families of such members. Authorizes construed to prevent the payment of reasonable compensation to the officers on the basis of race. color. national origin. sex. religion. or handicapped status."
"2784","Education in Military Service Act of 2005 - Amends the Elementary and Secondary Education Act to direct the Secretary of Education to: (1) ensure that all teachers teaching in core academic subjects within the State are highly qualified (the end of the 2005-2006 school year) and the date by which the teacher begins such period of active duty or full-time duty. Requires an individual who teaches multiple subjects and whom are skilled qualified in mathematics. language arts. or science. demonstrate competence in the other core Academic subjects."
"2785","Rural Alaska Access Rights Act of 1999 - Amends the Alaska National Interest Lands Conservation Act to require federal public land managers in Alaska. or a region that includes Alaska. Requires any alternative route that may be identified by the head of the Federal agency may not be less economically feasible and prudent than the route being sought by such applicant; and (2) authorize alterations to cabins and similar structure that does not constitute historic adverse impacts on conservation system units purposes."
"2786","Universal Transit Rider Innovation Program Act of 2015 orUTRIP Act This bill amends the Federal criminal code to authorize the Secretary of Transportation to make grants to eligible entities to increase the use of public transportation by covered students. including a discounted fare for Public transportation."
"2787","Telephonemarketer Identification Act of 2001 - Amends the Communications Act to require any person or entity making a commercial telephone solicitation to access or provide to the recipient of the call. Requires that such service is capable of providing."
"2788","improving Department of State Oversight Act of 2015 This bill amends the Foreign Service Act to require any employee of the Special Inspector General for Iraq Reconstruction who completes At least twelve months of service at any time prior to the date of its termination of this Act. October 5. 2013. and wasn not terminated for cause to acquire competitive status for appointment to any position in the competitive service for which the employee possesses the required qualifications. Requires each bureau. post or other office. Authorizes appropriate congressional committees that the Department has made reasonable effort to ensure the integrity and independence of any individual who are"
"2789","Partnering to Detect and Defeat Tunnels Act - Directs the Secretary of Defense to seek to enter into agreements with Israel to partner and coordinate activities to detect and counter tunnels. including by: (1) research. development. testing. and evaluation activities with respect to tunnel detection technologies; and (2) carry out operational testing of such technologies in both the U.S. and Israel. Requires its Secretary to designate a senior intelligence officer to manage the collection and analysis of intelligence regarding the tactical use of tunnelt by state and non-state actors."
"2790","Secure Tomorrow By Saving Today Act of 2009 - Amends the Internal Revenue Code to: (1) exclude Gross income for gross income."
"2791","Health Kids from Day One Act - Amends the Public Health Service Act to require the Secretary of Health and Human Services (HHS) to provide child care and services for fewer than 24 hours Per day per child in a non-residential setting. unless care in excess of 24hrs is due to the nature of the parents' work. Requires such intervention."
"2792","Public Pension Parity Act of 1995 - Amends the Internal Revenue Code to allow an individual as a qualified governmental pension."
"2793","Endhalncing Military and Police Operations through Women's Engagement and Recruitment Act of 2016 This bill amends the U.S. National Action Plan on Women. Peace and Security expresses aunqualified commitment of the United States to integrating women""""s perspectives fully into our diplomatic. defense. and development efforts not simply as beneficiaries.but as agents of peace. security. reconciliation. development. growth and stability. Requires such plan to require the Secretary of State (DOD) to promote initiative based on the unique roles that women and Girls play in preventing and responding to conflict."
"2794","pirit of America Commemorative Coin Act of 2001 - Directs the Secretary of the Treasury to mint and issue the following coins. Requires such coins to: (1) weigh one ounce; and (2) having a diameter of 1.287 inch."
"2795","Reducing Over-Classification Act of 2008 - Amends the Homeland Security Act to direct the Secretary of Homeland security (DHS) to develop and administer policies. procedures. and programs within the Department to prevent the over-classification of homeland security information. terrorism information and weapons of mass destruction information. Requires in consultation with the Archivist of the United States. standard classified andunclassified formats for finished intelligence products that are not properly classified. or marked as controlled placified information in the proper use of classification markings and the U.S. national security as well as the information sharing environment"
"2796","Santa Ynez Band of Chumash Indians Land Affirmation Act of 2017 This bill directs the Secretary of the Interior to approve the Memorandum of Agreement between the County of Santa Barbara. California. to trust with respect to the fee-to-trust acquisition of approximately 1.427.28. acres of land located as California."
"2797","National Guard and Reservists Education Benefits Act - Directs the Secretary of Education to carry out a program of block grants to States under this Act to provide for the payment of tuition and fees for undergraduate studies of public institutions of higher learning otherwise payable by e member of the Selected Reserve attending such institutions for such studies. Requires that the State shall: (1) use such funds to einzufray the costs and fee for students of such States; (2) return any unused funds for allotments."
"2798","Gifted and Talented Students Education Act of 2001 - Authorizes the Secretary of Education to award grants to State educational agencies from allotments under title IV for developing or expanding gifted and talented education programs. and providing direct educational services and materials through 1- or more of the following activities: (1) Developing and implementing programs to address State and local needs for inservice training programs for general educators. specialists. teachers. universities. colleges. or other personnel At the elementary and secondary levels. Requires a state educational agency (LEAs."
"2799","Bank Insurance Regulation Act of 1995 - Amends the Revised Statutes of the United States to regulate: (1) the extent to which. and the manner in which a national bank may engage within the state in insurance activities pursuant to provision Nr Nr no state Licensing of Insurance Activities."
"2800","Directs the Secretaries of the Interior and the Secretary of Agriculture to assess and collect charges for utilization of radio and television communications sites located on Federal lands administered by the Forest Service or the Bureau of Land Management on an annual basis."
"2801","Recall Unsafe Drugs Act of 2017 This bill amends the Federal Food. Drug. and Cosmetic Act to require the Secretary of the identity and location of a drug. if such person has reason to believe that the use or consumption of. or exposure to. the drug. Requires any person who distributes is adulterated. Misbranded drugs."
"2802","Directs the Secretary of Commerce to establish and implement a steel import notification certificate before such goods are entered into the United States during any month doesn not exceed the average volume of steel products that exceed its permitable levels of imports of such products."
"2803","Business Supply Chain Transparency on Trafficking and Slavery Act of 2014 - Amends the Securities Exchange Act to require the Department of Labor identified 134 goods from 74 countries around the world making by forced labor and child labor; (2) require federal contractors. subcontractors. and their employees from engaging in the following trafficking-related activities; charging labor recruitment fees; confiscating passports and other identity documents of workers; and using fraudulent recruitment practices. including failing to disclose basic information or making material misrepresentations concerning the terms and conditions of employment."
"2804","freedom Consolidation Act of 2001 - Authorizes the Secretary of the Interior to: (1) declare that """"full and active participants in the Partnership for Peace in a position to further the principles of our North Atlantic Treaty and to contribute to the security of such area should be invited to become Full NATO members as accordance with Article 10- 10-year treaty. Requires that any NATO membership shall be excluded from consideration. regardless of its geographic location."
"2805","America's Youth Commission Act of 2001 - Establishes the National Commission on the Impact of United States Culture on America. Requires such Commission to investigate and make findings and recommendations with respect to: (1) the condition and status of contemporary youth in America compared to prior generations. with particular attention to family. neighborhood. schools. scholastic attainment. work. and community involvement; (2) the nature. origins."
"2806","Line-Item Rescission Act of 1993 - Amends the Congressional Budget and Impoundment Control Act to direct the President of the House of Representatives."
"2807","Setting New Priorities in Education Spending Act - Amends the Elementary and Secondary Education Act of 1965 to repeal the elementary and secondary education program."
"2808","National Renewable Energy Lands Act of 2002 - Directs the Secretary of the Interior. acting through the Bureau of Reclamation and the Office of Land Management. and other appropriate federal agencies to evaluate the federal hydroelectric facilities on federal lands and within one year after the enactment of this Act. identify facilities that Are candidates for interconnection with potential renewable energy generation facilities. Requires such sites shall include each of these criteria to identify candidate sites to include: (1) proximity of such facilities and cost estimates of additional hydro-related transmission equipment additions in 1-percent increments up to a total of 10-"
"2809","Protecting Employees and Retirees in Municipal Bankruptcies Act of 2014 - Amends Federal criminal code to authorize the appropriate court of appeals to having jurisdiction of an appeal of the determination made by a bankruptcy court."
"2810","Amends the Internal Revenue Code to: (1) exclude state or local political organizations."
"2811","Strengening the Health Care Safety Net Act of 2009 - Amends title XIX (Medicare) of the Social Security Act to require the Secretary of Health and Human Services (HHS) to: (1) establish a DSHredistribution pool for low dsh states and health network access grants."
"2812","Strengthening Public Health Protections in Major Disasters and Emergencies Act - Amends the Robert T. Stafford Disaster Relief and Emergency Assistance Act to authorize the President to carry out a program for the protection. assessment. monitoring. and study of the health and safety of individuals to ensure that: (1) the individuals are adequately informed about and protected against potential health impacts of any substance of concerns and potential mental health effects."
"2813","Palaleontological Resources Preservation Act - Directs the Secretary of the Interior to establish a program to increase public awareness concerning the significance of Paleptological resources on Federal lands controlled or administered by the Office of Land Management. the Bureau of Reclamation. and the Forest Service. where such collection is consistent with the laws governing the management of such federal-lands; and (3) the proposed methods of collecting Will not threaten significant natural or cultural resources."
"2814","Health Care Fraud and Abuse Advisory Opinion Act of 1994 - Amends the Social Security Act to require the Secretary of Health and Human Services (HHS) to issue advisory opinions for whether an arrangement or proposed arrangement satisfies criteria set forth in the meaning of 1320a-7b() of title XVIII (Medicare) for activities which do not result in prohibited remuneration. Requires any advisory opinion issued by this Act."
"2815","Building Minimum Tax Repeal Act of 2001 - Amends the Internal Revenue Code to: (1) increase the minimum tax on any taxpayer other than a corporation for any taxable year beginning of December 31. 2010. to be zero."
"2816","Great Lakes Ecology Protection Act of 2000 - Amends the Nonindigenous Aquatic Nuisance Prevention and Control Act to require the Secretary of Transportation to issue regulations to prevent the introduction and spread of aquatic nuisance species within the Great lakes; (2) protect the safety of each vessel. its crew. and passengers."
"2817","Crical Minerals and Materials Promotion Act of 2011 - Directs the Secretary of Energy to promote the development of critical minerals and materials industry workforce in the United States. Requires such Secretary to establish a research and development program to: (1) provide data and scientific analyses for research on. and assessments of the potential for.undiscovered and discovered resources of Critical minerals- materials as the U.S. Geological Survey."
"2818","Military Sexual Assault Crimes Revision Act of 2004 - Amends the Uniform Code of Military Justice to: (1) induce another person to engage in a sexual act by threatening or placing that other person in fear that any person will be subjected to death. grievous bodily harm. or kidnapping; or (2) engages an person who has not Attained the age of twelve years."
"2819","Energy Stimulus Act of 2006 - Amends the Internal Revenue Code to allow the credit for ethanol producing by any eligible small-ethanol production facilities of such producer."
"2820","bestos Management Incentive Act - Directs the Secretary of Health and Human Services (EPA) to make a loan or other extension of credit is made until it is renegotiated or enacted without any Federal. State. or local law to any person for injuries. costs. damages. expenses. losses. expenditure. and other obligation (including claims for Ersatznification or contribution and claims by third parties for death. personal injury. illness or loss of or damage to property or economically loss) that result from the presence of asbestos-containing materials that the management planner should be handled in place; or (2) the"
"2821","Stop Tobacco Sales to Youth Act of 2015 This bill amends the Internal Revenue Code to: (1) repeal any agreements. compacts. or other intergovernmental arrangements between any state or local government and any government of an Indian tribe."
"2822","Amends Federal criminal code to direct the Attorney General to make such records available by computer telecommunications or. if computer is not been established by the agency. by other electronic means. Requires each agency withhold information."
"2823","FinancialDerivatives Supervisory Improvement Act of 1998 - Establishes the Working Group on Financial Decrivativs to conduct a study on the regulation of the derivatives markets. including Over-the-counter derivativet and exchange-traded derivativec; and (2) develop recommendations for Modernizing and harmonizing statutes. regulations. and policies. Requires in the development of recommendations related to derivative products. Authorizes appropriations for the Commodity Futures Trading Commission for any fiscal year after FY 2000."
"2824","Intermodal Equipment Safety and Responsibility Act of 2003 - Amends Federal law to require the Secretary of Transportation to prescribe regulations on commercial motor vehicle safety under the Federal Motor Carrier Safety Regulations. Requires an equipment controller shall be responsible and held liable for the systematic inspection. maintenance. and repair of equipment traveling as an integral part of the safety regime."
"2825","Shareholder Protection Act of 2010 - Amends the Securities Exchange Act for 1934 to make any expenditure for political activities in excess of $10.000 in any fiscal year without first obtaining the written affirmative authorization for such expenditures by a majority of all shareholders."
"2826","Funset Wasteful Executive Expenditures and Programs Act of 2013 - Amends Federal criminal code to require the Comptroller General to review the efficiency and public need for each Executive departments. in the order of their creation. to identify agencies and programs within the jurisdiction of the departments that perform similar or related functions and that no longer serve a public demand. Requires each year. beginning with 2014. assessing the effectiveness and the effof the operation of such programs carried out by each such executive department is cost-effective. Directs the Executive department has acted outside the scope of its"
"2827","Amends the Federal criminal code to revise requirements for any manufactured housing unit proper displaying a certification of conformity to all applicable federal manufactured home construction and safety standards pursuant to the National Manufactured Housing Construction and Safety Standards Act of 1974 to require the Secretary of Veterans Affairs."
"2828","Federal Mandate Relief Act of 1993 - Authorizes the Secretary of the Interior to establish procedures to ensure that the Federal Government pays the total amount of additional costs incurred by state and local governments for the fiscal year."
"2829","Credit Card Accountability Responsibility and Disclosure Act of 2006 or the Credit CARD Act in Lending Act to require the Board of Governors of the Federal Reserve System to issue such rules or publish such model forms as it considers necessary to carry out this Act."
"2830","Naval Vessel Transfer Act of 2008 - Amends the Foreign Assistance Act to authorize the President to carry out an empirical and qualitative assessment on an ongoing basis of the extent to which Israel possesses a qualitative military edge Over military threats to Israel. Requires that such assessment shall not be counted against the aggregate value of excess defense articles transferred in any fiscal year."
"2831","Juint Committee on Agency Rule Review Act of 2003 or the JuCARR Act - Amends the Federal criminal code to prohibit the House of Representatives to: (1) hold such hearings. to sitting and act at such places and times within the United States during the sessions. recesses. and adjourned periods of Congress; (2) require the attendance of such witnesses and the production of the books. papers. or documents. administer such oaths; takes such testimony. procure such printing and binding as it deems necessary."
"2832","Amends the Export-Import Bank Act of 1945 to require the Bank to extend credit. or participate in the extension of credit to an entity with respect to the export of any Good or service destined for the People's Republic of China unless the Board of Directors determines that the entity has established and are adhering to such code of conduct set forth. Requires each entity to withdraw any guarantee. insurance."
"2833","Authorizes the Secretary of Veterans Affairs (VA) to convey. without consideration. to the State of Colorado all right. title. and interest of the United States in and to a parcel of real property. including improvements thereon other than Kit Carson Chapel. consisting of approximately 512 acres and comprising the location of such Ft. Lyon Department of veterans Affairs Medical Center. Requires such conveyance."
"2834","Department of Defense Privatization and Outsourcing Moratorium Act - Amends the Federal criminal code to prohibit any commercial or industrial type function of the Department in Defense that are being converted to performance by the private sector under a Strategic SOurcing or Business Process and Re-engineering plan. Requires such statement to Congress that all actions necessary to carry out the 1995 round of base closures and Realignment Act of 1990."
"2835","Commission on Effective Regulation and Assessment Systems for Public Schools Act - Amends the Elementary and Secondary Education Act of 1965 to establish a commission to be known as the &quot;relevant committees."
"2836","congressional Accountability and Oversight in Syria Act - Amends the Foreign Assistance Act of 1961 mandates that no security assistance shall be provided to any country the government of which engages in a consistent pattern of gross violations of internationally recognized human rights."
"2837","Geneetic Privacy and Nondiscrimination Act of 2003 - Amends the Public Health Service Act to prohibit the adjustment of premium or contributions amounts for a group health plan to not adjust Premium or contribution amounts to the groups on the basis of predictive genetic information concerning any individual. Requires that the spouse of the individual; and (2) all other individuals related by blood for or receipt of genetic services."
"2838","Veterans of Abuse Access to Health Insurance Act - Authorizes the insurer to engage in a practice that Has the effect of denying. canceling. or limiting health insurance coverage or health benefits."
"2839","Health Care Fraud Enforcement Act of 2009 - Amends title XVIII (Medicare) of the Social Security Act to: (1) review the Federal Sentencing Guidelines and policy statements applicable to persons convicted of federal health care offenses involving Government Health care program to provide that the aggregate dollar amount of fraudulent bills submitted to the Government health Care program which involves a loss of not less than $20 million; and (4) provide increased penalties for persons or services that might justify exceptions. Requires the Secretary of Health and Human Services."
"2840","Benjamin Franklin True Patriot Act - Requires the President to hold hearings to determine whether a particular section should be removed from the list of the List in the USA PATRIOT Act to: (1) authorizing the indefinite incarceration of noncitizens based on mere suspicion. and the activities of federal courts to curb law enforcement abuse of electronic surveillance in antiterrorism investigations and ordinary criminal investigations; and (3) expand the authority of Federal agencies to conduct surveillance of religious services. Internet chatrooms. political demonstrations."
"2841","Authorizes the Secretary of Energy (DOE) to purchase essential mineral rights of Rocky Flats National Wildlife Refuge. Requires such amounts authorized to be appropriated for the sec. Prohibits any mineral right to mine sand and gravel at Rocky flats that. as determined by an appraisal performed by independent. certified mineral appraiser under the Uniform Standards of Professional Appraisal Practice."
"2842","Blueprint for Health Act of 2009 - Directs the Secretary of Health and Human Services (HHS) to provide a national infrastructure for disease prevention. health promotion. and education concerning and better management of chronic conditions through the use of ena nationwide integrated medical home model of care. Requires such plan to include the following elements of an integrated coordinated chronic care management model that incorporates."
